# days,inflow_mean,inflow_low,inflow_high,release_mean,release_low,release_high,height_mean,height_low,height_high,demand
3.110000000000000000e+02,1.673646153846154618e+02,2.563492202892439309e+01,3.090943087403065306e+02,1.608695384615384398e+02,3.239505858406636207e+01,2.893440183390105176e+02,4.819999999999997620e-01,-1.049391267086720037e-01,1.068939126708671417e+00,8.209899999999998954e+01
3.120000000000000000e+02,1.615153846153846473e+02,-1.972684957858382404e+01,3.427576188093531186e+02,1.642363076923076903e+02,3.192575310931468380e+01,2.965468622753006684e+02,4.823846153846155782e-01,-9.909169387041499855e-02,1.063860924639646210e+00,8.253200000000001069e+01
3.130000000000000000e+02,1.548184615384615483e+02,3.593443156702879548e+01,2.737024915098942870e+02,1.609656923076922794e+02,3.474327959634153729e+01,2.871881050190430074e+02,4.767692307692305564e-01,-8.852268209133934418e-02,1.042061143629800402e+00,8.296600000000000819e+01
3.140000000000000000e+02,1.495861538461537634e+02,1.609877169750495796e+01,2.830735359948025689e+02,1.536576923076922867e+02,3.589365527706277703e+01,2.714217293383218248e+02,4.696923076923076312e-01,-9.075797619562053775e-02,1.030142591580235800e+00,8.340000000000000568e+01
3.150000000000000000e+02,1.482230769230768885e+02,7.033846060788278010e-01,2.957427692400749493e+02,1.505744615384615486e+02,3.561253807574054520e+01,2.655363850011825662e+02,4.666153846153848206e-01,-9.799823936007173719e-02,1.031229008590841323e+00,8.383299999999999841e+01
3.160000000000000000e+02,1.619461538461538623e+02,2.394961645712749032e+01,2.999426912351802343e+02,1.535033846153846468e+02,3.750794318934713090e+01,2.694988260414221486e+02,4.733846153846154037e-01,-8.863927385053627095e-02,1.035408504619767189e+00,8.426700000000001012e+01
3.170000000000000000e+02,1.701769230769230603e+02,-3.613420789765285690e+00,3.439672669436114347e+02,1.511226153846153579e+02,3.328091338535348598e+01,2.689643173838772441e+02,4.833076923076921605e-01,-6.774115162755017794e-02,1.034356536242934554e+00,8.470100000000000762e+01
3.180000000000000000e+02,1.757984615384615097e+02,-3.411517087867383680e+01,3.857120939555968562e+02,1.506312307692307115e+02,3.678437865224530867e+01,2.644780828862161002e+02,4.980000000000001648e-01,-5.041856558373641883e-02,1.046418565583736804e+00,8.513400000000000034e+01
3.190000000000000000e+02,1.705307692307692662e+02,-3.474523777748882480e+01,3.758067762390273856e+02,1.506684615384615711e+02,3.584853129005685446e+01,2.654883917868662593e+02,5.098461538461536158e-01,-3.673550957926652316e-02,1.056427817271573755e+00,8.513400000000000034e+01
3.200000000000000000e+02,1.792246153846153902e+02,-5.528900044497234489e+01,4.137382312142030969e+02,1.507047692307691875e+02,2.638956721332060340e+01,2.750199712482177574e+02,5.268461538461537419e-01,-4.228785040319649191e-02,1.095980158095503976e+00,8.513400000000000034e+01
3.210000000000000000e+02,1.632446153846153152e+02,-2.880876664217686312e+01,3.552979974114074935e+02,1.497272307692308004e+02,2.363661002968011360e+01,2.758178515087814731e+02,5.343076923076923723e-01,-5.171532963642955227e-02,1.120330714251814186e+00,8.513400000000000034e+01
3.220000000000000000e+02,1.519230769230769340e+02,1.932482102408096125e+01,2.845213328220729068e+02,1.475664615384615388e+02,2.532802788167786900e+01,2.698048951952451944e+02,5.356153846153847153e-01,-5.149717679282916905e-02,1.122727946023598600e+00,8.513400000000000034e+01
3.230000000000000000e+02,1.493769230769230774e+02,8.045929394900412035e+00,2.907079167589457711e+02,1.469909230769230533e+02,2.442276622942013375e+01,2.695590799244259870e+02,5.366923076923075797e-01,-4.872882732541949924e-02,1.122113442710034548e+00,8.513400000000000034e+01
3.240000000000000000e+02,1.400369230769231024e+02,2.369883675522841315e+01,2.563750093986178058e+02,1.429867692307692550e+02,2.566697204104063701e+01,2.603065664204978589e+02,5.325384615384614051e-01,-4.659492490195182857e-02,1.111671847978874528e+00,8.513400000000000034e+01
3.250000000000000000e+02,1.394923076923076906e+02,1.719992626070329322e+01,2.617846891239120737e+02,1.382426153846153625e+02,2.645516285799889999e+01,2.500300679112318107e+02,5.304615384615383178e-01,-4.334338890886701989e-02,1.104266465831943655e+00,8.513400000000000034e+01
3.260000000000000000e+02,1.430138461538462025e+02,3.598933440080743651e+01,2.500383579068849826e+02,1.330336923076922915e+02,2.842364033342370533e+01,2.376437442819608918e+02,5.333076923076921494e-01,-2.645068751969570364e-02,1.093066072135080002e+00,8.513400000000000034e+01
3.270000000000000000e+02,1.305723076923076746e+02,4.513103409964583079e+01,2.160135812849695185e+02,1.298956923076922862e+02,3.311702431537661084e+01,2.266743603000079474e+02,5.318461538461538574e-01,-1.528803671883649518e-02,1.078980344411144099e+00,8.513400000000000034e+01
3.280000000000000000e+02,1.287138461538461343e+02,2.182098839874046803e+01,2.356067039089518005e+02,1.280464615384615570e+02,3.412265432577747504e+01,2.219702687511456247e+02,5.311538461538460876e-01,-1.218325648188567367e-02,1.074490948789577960e+00,8.513400000000000034e+01
3.290000000000000000e+02,1.380000000000000284e+02,-3.706016108755295591e+01,3.130601610875530127e+02,1.316507692307692423e+02,2.288059622212061583e+01,2.404209422394178546e+02,5.370769230769228963e-01,-1.713831719023051203e-02,1.091292163344076194e+00,8.513400000000000034e+01
3.300000000000000000e+02,1.471615384615384130e+02,-7.583130150099538014e+01,3.701543784240722061e+02,1.338861538461538316e+02,1.719806491881388411e+01,2.505742427734937792e+02,5.463076923076927160e-01,-3.658514447416172377e-02,1.129200529089547267e+00,8.513400000000000034e+01
3.310000000000000000e+02,1.279707692307692355e+02,5.045800592201345580e+00,2.508957378693371254e+02,1.331235384615384305e+02,1.955643211290255579e+01,2.466906448101743194e+02,5.427692307692305596e-01,-3.686860759938315191e-02,1.122407069137844271e+00,8.513400000000000034e+01
3.320000000000000000e+02,1.273046153846153743e+02,2.884642053754143376e+01,2.257628102316893148e+02,1.295620000000000118e+02,2.037895845684009544e+01,2.387450415431599140e+02,5.393076923076923768e-01,-3.142656952800293446e-02,1.110041954143387688e+00,8.513400000000000034e+01
3.330000000000000000e+02,1.251753846153845871e+02,1.581655811955766922e+01,2.345342111112115049e+02,1.260855384615384764e+02,2.429277125541871385e+01,2.278783056676582532e+02,5.366923076923075797e-01,-2.934538942354092406e-02,1.102730004808156083e+00,8.513400000000000034e+01
3.340000000000000000e+02,1.304738461538461820e+02,3.252110672237252231e+01,2.284265855853198559e+02,1.263266153846153799e+02,3.045673887280102576e+01,2.221964918964297340e+02,5.393076923076923768e-01,-1.090127283686403992e-02,1.089516657452248793e+00,8.513400000000000034e+01
3.350000000000000000e+02,1.163876923076923191e+02,5.002665761530836619e+01,1.827487270000762578e+02,1.243083076923076931e+02,3.619155013875561622e+01,2.124250652458597699e+02,5.333846153846152349e-01,-3.600635589109058010e-03,1.070369866358339639e+00,8.513400000000000034e+01
3.360000000000000000e+02,1.133230769230768828e+02,5.550222689279063815e+01,1.711439269533631204e+02,1.212973846153846011e+02,4.119885701388000143e+01,2.013959122168892009e+02,5.268461538461539639e-01,1.017453141060276067e-03,1.052674854551247652e+00,8.513400000000000034e+01
3.370000000000000000e+02,1.135415384615384937e+02,5.639852518026406614e+01,1.706845517428129142e+02,1.209926153846153909e+02,4.530694765740558694e+01,1.966782831118251806e+02,5.222307692307693872e-01,3.378462715387775539e-03,1.041083075746151110e+00,8.513400000000000034e+01
3.380000000000000000e+02,1.067784615384615705e+02,4.761210027358874441e+01,1.659448228033344037e+02,1.207710769230769188e+02,4.918355574744879277e+01,1.923585980987050448e+02,5.137692307692307558e-01,2.647515045839043957e-03,1.024890946492622579e+00,8.513400000000000034e+01
3.390000000000000000e+02,1.066830769230769249e+02,5.125117117243608789e+01,1.621149826737177477e+02,1.178426153846153710e+02,5.144644118350362305e+01,1.842387895857271189e+02,5.053846153846153211e-01,1.575808782877330394e-03,1.009193421986353201e+00,8.513400000000000034e+01
3.400000000000000000e+02,1.093184615384615341e+02,4.064666933972112872e+01,1.779902537372019538e+02,1.149478461538461573e+02,5.126707633601406400e+01,1.786286159716782436e+02,5.003076923076923421e-01,6.201923308205570251e-04,9.999951922845641272e-01,8.513400000000000034e+01
3.410000000000000000e+02,1.029369230769230796e+02,4.768510634596839282e+01,1.581887398078777665e+02,1.140109230769230635e+02,4.950919034591981926e+01,1.785126558079263077e+02,4.931538461538460538e-01,-2.662938579858331600e-03,9.889706308875504392e-01,8.513400000000000034e+01
3.420000000000000000e+02,9.450923076923076849e+01,2.027739699448066801e+01,1.687410645439808832e+02,1.135984615384615637e+02,5.618590091247016716e+01,1.710110221644529531e+02,4.815384615384615818e-01,-6.065510077946201228e-03,9.691424331548693649e-01,8.557700000000001239e+01
3.430000000000000000e+02,1.150815384615384716e+02,3.415948880441436586e+01,1.960035881186625772e+02,1.122893846153846198e+02,6.185587954715189341e+01,1.627228896836173533e+02,4.824615384615383862e-01,-7.147497023024529383e-04,9.656378266253792253e-01,8.601999999999999602e+01
3.440000000000000000e+02,1.203046153846154027e+02,9.099728343734199143e+00,2.315095024254966063e+02,1.123575384615385104e+02,6.324973497602718453e+01,1.614653419470498363e+02,4.872307692307691895e-01,3.298136626386616310e-03,9.711634018351518183e-01,8.646299999999999386e+01
3.450000000000000000e+02,1.082230769230769170e+02,4.090629476763430716e+01,1.755398590785195267e+02,1.108920000000000101e+02,6.386998704698143570e+01,1.579140129530185845e+02,4.847692307692308966e-01,-1.239182239014147147e-03,9.707776437774759959e-01,8.690600000000000591e+01
3.460000000000000000e+02,1.055969230769230762e+02,5.290081617289990845e+01,1.582930299809462440e+02,1.078656923076923277e+02,6.602682443915756494e+01,1.497045601762270906e+02,4.816153846153846119e-01,-4.532035011077462094e-03,9.677628042418466858e-01,8.734899999999998954e+01
3.470000000000000000e+02,1.055415384615384937e+02,3.964640290555963986e+01,1.714366740175173618e+02,1.060670769230769253e+02,7.000784980037792593e+01,1.421263040457759246e+02,4.802307692307694054e-01,-1.100349320591764712e-02,9.714650316674564579e-01,8.779099999999999682e+01
3.480000000000000000e+02,9.728153846153846018e+01,5.565747407451980422e+01,1.389056028485571233e+02,1.054076923076923151e+02,7.127123501914202564e+01,1.395441495962426188e+02,4.749999999999997558e-01,-1.692166355724095128e-02,9.669216635572404073e-01,8.823399999999999466e+01
3.490000000000000000e+02,9.662615384615386915e+01,5.922064509133139865e+01,1.340316626009763468e+02,1.045433846153846247e+02,7.246748120934461213e+01,1.366192880214246372e+02,4.697692307692307168e-01,-2.027192195260629770e-02,9.598103834910677312e-01,8.823399999999999466e+01
3.500000000000000000e+02,9.744307692307697266e+01,5.783038288449782982e+01,1.370557709616561226e+02,1.024393846153846113e+02,6.990084378114772790e+01,1.349779254496214946e+02,4.655384615384613456e-01,-2.329855949829962025e-02,9.543754825752223114e-01,8.823399999999999466e+01
3.510000000000000000e+02,9.830769230769232081e+01,5.668843527187993914e+01,1.399269493435047025e+02,1.010952307692307670e+02,6.992100975705507437e+01,1.322694517814064739e+02,4.630769230769232192e-01,-2.266176284990012446e-02,9.488156090037465074e-01,8.823399999999999466e+01
3.520000000000000000e+02,9.902307692307692832e+01,5.414899062260975882e+01,1.438971632235441120e+02,1.023198461538461572e+02,7.211255133990540855e+01,1.325271409677868917e+02,4.618461538461538507e-01,-2.355421161817033981e-02,9.472465193104779857e-01,8.823399999999999466e+01
3.530000000000000000e+02,1.030923076923077133e+02,4.795877103896644655e+01,1.582258443456489658e+02,1.030647692307692154e+02,7.264583903627494976e+01,1.334836994252634668e+02,4.623076923076922529e-01,-1.373131459686227629e-02,9.383466992122467820e-01,8.823399999999999466e+01
3.540000000000000000e+02,9.970307692307690672e+01,4.641189719616158982e+01,1.529942566499922236e+02,1.007124615384615396e+02,7.098343976714707537e+01,1.304414833097760038e+02,4.603846153846152811e-01,-1.326675566985041632e-02,9.340359864390810340e-01,8.823399999999999466e+01
3.550000000000000000e+02,1.019753846153845842e+02,4.858590990859002545e+01,1.553648593221791430e+02,9.872830769230770898e+01,7.134034028553296025e+01,1.261162750990824577e+02,4.610769230769229399e-01,-9.365987959452148903e-03,9.315198341132979731e-01,8.823399999999999466e+01
3.560000000000000000e+02,9.924307692307692719e+01,4.887896586331297755e+01,1.496071879828408839e+02,9.689707692307690934e+01,6.890583825407814800e+01,1.248883155920756707e+02,4.613846153846151710e-01,-7.675416604326967818e-03,9.304446473735572543e-01,8.823399999999999466e+01
3.570000000000000000e+02,9.414307692307689024e+01,4.492160890748975532e+01,1.433645449386640394e+02,9.254430769230773990e+01,6.646898390381844024e+01,1.186196314807970396e+02,4.597692307692307079e-01,-1.166673500182197065e-02,9.312051965402834419e-01,8.823399999999999466e+01
3.580000000000000000e+02,8.851076923076921332e+01,3.164910410437016708e+01,1.453724343571682596e+02,9.101923076923075939e+01,6.530425211669069085e+01,1.167342094217708279e+02,4.574615384615385305e-01,-1.403209725448045786e-02,9.289551741775574634e-01,8.823399999999999466e+01
3.590000000000000000e+02,7.499384615384616382e+01,1.916187880972696433e+01,1.308258134979653562e+02,9.104184615384612300e+01,6.577458610377598802e+01,1.163091062039162580e+02,4.477692307692308082e-01,-2.380671202523071406e-02,9.193451735636923861e-01,8.823399999999999466e+01
3.600000000000000000e+02,6.552461538461540158e+01,3.545157081863479931e+01,9.559765995059601096e+01,9.346092307692306633e+01,6.811408715100084521e+01,1.188077590028452875e+02,4.327692307692307394e-01,-3.723324939544531142e-02,9.027717109339068458e-01,8.823399999999999466e+01
3.610000000000000000e+02,8.132000000000000739e+01,4.613141706134262421e+01,1.165085829386573835e+02,9.373507692307696004e+01,6.839705841497021765e+01,1.190730954311837024e+02,4.255384615384615321e-01,-4.568508746571825485e-02,8.967620105426412636e-01,8.823399999999999466e+01
3.620000000000000000e+02,8.404153846153847951e+01,5.253488523347986927e+01,1.155481916895970897e+02,9.247892307692306701e+01,6.736381894089939237e+01,1.175940272129467417e+02,4.197692307692307834e-01,-4.981194986634424060e-02,8.893504114048058629e-01,8.823399999999999466e+01
3.630000000000000000e+02,8.539230769230773888e+01,5.661649355456454202e+01,1.141681218300509357e+02,9.156323076923079896e+01,6.542644736948538764e+01,1.177000141689762103e+02,4.155384615384616342e-01,-4.896302730317236840e-02,8.800399503800956369e-01,8.823399999999999466e+01
3.640000000000000000e+02,7.916000000000002501e+01,4.919353772067079689e+01,1.091264622793292460e+02,8.843646153846154334e+01,6.314481917120639309e+01,1.137281039057166936e+02,4.081538461538460894e-01,-5.597111151527245365e-02,8.722788038229646324e-01,8.823399999999999466e+01
